Timestamp,Close,Volume_(BTC)
2/21/13,29.89988889,19.86728902
2/22/13,30.60288089,17.12521405
2/23/13,29.03207317,15.71483032
2/24/13,29.75439024,9.699862928
2/25/13,30.15802469,9.659559739
2/26/13,31.06484241,14.53266975
2/27/13,31.26602273,12.00206218
2/28/13,33.3792668,13.70035504
3/1/13,34.13271127,12.9099501
3/2/13,34.15685714,15.20408672
3/3/13,34.15785185,8.419452464
3/4/13,35.58770349,17.92222303
3/5/13,39.72427332,14.04813928
3/6/13,46.34009132,15.6749451
3/7/13,41.97852134,24.78515546
3/8/13,43.04256881,13.42128271
3/9/13,44.61705882,11.26241165
3/10/13,46.2882,6.260488568
3/11/13,47.44017391,9.857350568
3/12/13,44.30859155,15.76858539
3/13/13,46.23168508,9.089045317
3/14/13,47.35914489,8.379304255
3/15/13,47.11179825,4.6656335
3/16/13,46.78309942,5.320208388
3/17/13,46.98492147,5.774661247
3/18/13,47.78555891,17.89759223
3/19/13,55.08628111,13.62216384
3/20/13,62.48563291,13.52216266
3/21/13,70.29270655,14.0520899
3/22/13,71.42394828,9.418442332
3/23/13,63.72015038,19.68864253
3/24/13,68.62238462,9.301781549
3/25/13,73.55830339,16.36377707
3/26/13,79.06516579,11.777803
3/27/13,86.76164885,9.271877226
3/28/13,92.13567268,13.62478968
3/29/13,90.2865251,12.85408675
3/30/13,92.47846442,6.739778107
3/31/13,94.12362712,6.792602368
4/1/13,100.4259099,11.78505454
4/2/13,109.4705462,8.375863463
4/3/13,130.9846419,12.94559836
4/4/13,132.9769807,7.778664883
4/5/13,139.4549822,8.951807955
4/6/13,142.0848069,6.765007632
4/7/13,153.422545,9.31841279
4/8/13,182.5773558,11.89978992
4/9/13,211.4279813,10.47830728
4/10/13,207.0099917,17.3069352
4/11/13,124.6310312,29.74091521
4/12/13,77.3289166,22.67802665
4/13/13,103.4286052,14.2272554
4/14/13,95.96482558,6.718108525
4/15/13,90.62008718,17.06898755
4/16/13,65.48493012,27.72250489
4/17/13,81.96306894,22.87207125
4/18/13,94.53620345,15.01131673
4/19/13,117.1145513,20.4318526
4/20/13,121.6522371,7.70599407
4/21/13,120.8028654,16.63900365
4/22/13,120.8238383,8.56938313
4/23/13,129.5513981,12.39988015
4/24/13,146.438263,17.23445645
4/25/13,150.3718907,14.84416819
4/26/13,134.7027605,8.311758233
4/27/13,134.0939456,5.50747536
4/28/13,133.4127911,4.241556978
4/29/13,140.5465051,8.916209299
4/30/13,141.5712605,6.466995555
5/1/13,128.4855826,16.07380208
5/2/13,112.2405848,16.08077987
5/3/13,94.0397151,19.13359291
5/4/13,104.42798,11.35626558
5/5/13,114.2936594,6.546334622
5/6/13,118.7280766,12.47400984
5/7/13,107.7843802,12.34839061
5/8/13,113.0396366,6.004099304
5/9/13,111.6136356,5.86373882
5/10/13,116.0828534,9.201172185
5/11/13,116.029618,3.983111177
5/12/13,115.4366604,3.158258006
5/13/13,116.1980777,3.584076927
5/14/13,115.7503141,8.853183228
5/15/13,109.6683308,8.357211558
5/16/13,110.8718832,7.568742863
5/17/13,114.825872,7.153319275
5/18/13,117.6091514,3.766857186
5/19/13,117.8888889,4.233122956
5/20/13,117.6288619,4.236296535
5/21/13,117.8222207,4.920935024
5/22/13,118.503107,9.498178475
5/23/13,120.516753,7.784142882
5/24/13,125.817375,9.701163261
5/25/13,128.6398066,3.686751575
5/26/13,129.3743582,3.103062342
5/27/13,129.3339529,6.017704388
5/28/13,125.9122887,5.767101429
5/29/13,127.5924752,7.575658216
5/30/13,129.2888432,7.323257866
5/31/13,127.7627464,5.140463956
6/1/13,128.2392664,2.426271491
6/2/13,123.3261212,13.10660521
6/3/13,120.1636186,8.232829981
6/4/13,121.6373439,6.641014753
6/5/13,120.7216393,6.46588381
6/6/13,120.1544608,6.050218346
6/7/13,113.9985449,14.13426942
6/8/13,109.6525611,5.3719523
6/9/13,99.44850259,22.78317189
6/10/13,102.6131805,10.01224734
6/11/13,106.2094514,5.982118103
6/12/13,107.9285156,8.496228295
6/13/13,106.0958895,10.84539151
6/14/13,100.384885,8.484069791
6/15/13,99.87995798,5.943148064
6/16/13,99.95940329,6.357478658
6/17/13,100.1668075,5.617096268
6/18/13,104.4961359,11.54431348
6/19/13,105.5505983,6.695403825
6/20/13,106.0110246,12.41601841
6/21/13,101.7565376,8.67815834
6/22/13,100.5538877,2.351105664
6/23/13,99.98675202,2.664949739
6/24/13,98.8703198,11.93442606
6/25/13,99.50060647,7.134840696
6/26/13,98.58785326,6.712510569
6/27/13,97.9228,7.314691488
6/28/13,91.6699705,18.24732449
6/29/13,89.58468085,6.203722557
6/30/13,89.09176734,5.348264906
7/1/13,86.77742459,24.19311913
7/2/13,86.1485124,13.08511517
7/3/13,84.36934046,18.48563772
7/4/13,77.8421976,20.27463725
7/5/13,72.05696165,32.38482392
7/6/13,67.05614213,17.50858709
7/7/13,67.82948718,10.34467921
7/8/13,74.06986603,17.86562488
7/9/13,73.71099888,17.85521875
7/10/13,78.2164187,28.98531789
7/11/13,86.08457171,17.24208863
7/12/13,92.33598711,25.83467353
7/13/13,89.41527418,5.986596017
7/14/13,91.80016647,6.186613106
7/15/13,92.49378537,12.71284002
7/16/13,92.60641326,9.050169152
7/17/13,91.24024262,7.811040569
7/18/13,83.83128255,20.68145233
7/19/13,84.81500631,10.95833638
7/20/13,86.23266165,6.69394717
7/21/13,85.25835913,4.501334692
7/22/13,86.08734838,11.69819206
7/23/13,86.58628178,13.81197172
7/24/13,87.48646432,9.879042706
7/25/13,89.21250542,11.2981346
7/26/13,90.24708831,7.757260625
7/27/13,88.88,5.367929184
7/28/13,89.90453593,10.91969006
7/29/13,92.7063365,13.90887463
7/30/13,94.30589168,15.44962691
7/31/13,98.92351747,19.1943454
8/1/13,97.29766667,8.702400561
8/2/13,96.88695344,15.74197669
8/3/13,95.91155063,7.120168877
8/4/13,96.21762887,5.188438658
8/5/13,97.59871233,15.07316922
8/6/13,98.0568435,12.26606379
8/7/13,97.61411633,7.972992787
8/8/13,95.07486486,14.03106372
8/9/13,93.4621641,12.62691592
8/10/13,93.11533454,5.633734285
8/11/13,93.83692308,4.09571992
8/12/13,94.15901639,11.80939943
8/13/13,96.06411226,14.70823028
8/14/13,99.03295129,17.18979811
8/15/13,98.72228883,12.98818004
8/16/13,97.93843575,12.99736464
8/17/13,98.46731898,10.82889597
8/18/13,99.05584158,6.825761118
8/19/13,102.0484583,21.06615471
8/20/13,103.8331236,12.70701405
8/21/13,107.7610823,22.13294919
8/22/13,111.5230996,12.43082492
8/23/13,108.0805051,10.62814399
8/24/13,108.5448339,5.329258278
8/25/13,111.1711421,13.01276147
8/26/13,112.1909774,13.58747296
8/27/13,116.9696286,17.57171737
8/28/13,118.4580952,10.11481269
8/29/13,118.6431923,12.55043443
8/30/13,121.4442513,18.19304502
8/31/13,128.4729915,16.93334207
9/1/13,130.1889855,6.838502332
9/2/13,130.6667845,9.877789838
9/3/13,129.702241,11.94678946
9/4/13,126.9652448,20.47992397
9/5/13,121.6189608,16.38571746
9/6/13,121.2667726,18.68131816
9/7/13,118.7646377,12.74966732
9/8/13,118.7752373,8.934019461
9/9/13,119.5499039,22.78092459
9/10/13,122.7381437,11.29729516
9/11/13,123.1032408,18.3847511
9/12/13,126.8948098,13.51825428
9/13/13,127.6410412,10.09755878
9/14/13,126.1692034,10.67630372
9/15/13,124.7913692,8.24751143
9/16/13,125.9094351,9.137437322
9/17/13,126.7821242,8.87035428
9/18/13,127.3774779,13.24407365
9/19/13,125.9417473,10.10488464
9/20/13,124.0088549,11.91052165
9/21/13,123.2836118,5.103430004
9/22/13,123.0247679,4.053574265
9/23/13,123.1779276,8.483480217
9/24/13,122.8955635,12.07967632
9/25/13,124.3005285,8.512879916
9/26/13,124.2517019,9.137139917
9/27/13,125.6850768,12.40258282
9/28/13,126.5036923,9.723474407
9/29/13,127.4790331,9.316843238
9/30/13,126.1604398,12.07384787
10/1/13,127.1199547,6.812180382
10/2/13,119.58121,53.94963433
10/3/13,111.8464356,23.50383787
10/4/13,120.9273728,15.61488279
10/5/13,121.5532271,3.907883149
10/6/13,121.79807,3.714608627
10/7/13,123.220365,11.41703612
10/8/13,123.7743934,12.11707155
10/9/13,125.1615305,17.77817959
10/10/13,125.9471798,13.37502499
10/11/13,126.7316845,10.51698517
10/12/13,127.4257831,11.40251937
10/13/13,129.1301016,11.61047813
10/14/13,135.221418,17.4231808
10/15/13,137.1931597,15.64537587
10/16/13,143.5910788,18.68906765
10/17/13,141.7407101,12.27456258
10/18/13,147.6254008,16.17948732
10/19/13,161.6009036,28.58959536
10/20/13,165.4109666,4.11871067
10/21/13,173.9011576,26.61392372
10/22/13,189.0394949,35.23995552
10/23/13,195.392351,20.42486545
10/24/13,193.085417,42.53552181
10/25/13,181.3988188,26.52066578
10/26/13,181.8719457,10.90986507
10/27/13,187.4434579,15.72518043
10/28/13,194.9778478,12.26092549
10/29/13,199.1929276,17.57031111
10/30/13,202.2242422,22.20744605
10/31/13,200.8021668,12.45828717
11/1/13,202.7495409,3.560121235
11/2/13,204.1895757,4.667679108
11/3/13,206.0620979,11.21674621
11/4/13,217.5387791,19.94480462
11/5/13,236.1223466,30.74635439
11/6/13,255.2070258,29.54000507
11/7/13,283.1855977,36.22729723
11/8/13,314.4986178,28.34002725
11/9/13,342.8215202,30.93529413
11/10/13,304.5781351,47.31696515
11/11/13,331.9941808,19.02780949
11/12/13,349.6879118,14.52079522
11/13/13,378.2507873,29.28826793
11/14/13,410.2404178,22.03236591
11/15/13,419.9017063,23.27084682
11/16/13,431.6171075,15.34424918
11/17/13,458.8320983,19.06940218
11/18/13,536.8755612,41.07127982
11/19/13,620.6709287,53.16563593
11/20/13,539.7101821,43.78718302
11/21/13,657.0529217,21.68012089
11/22/13,740.7109209,18.07563199
11/23/13,834.3903116,14.73830769
11/24/13,804.0206887,14.14665319
11/25/13,811.5126403,16.57701606
11/26/13,843.7505338,21.20500006
11/27/13,926.339608,21.6147753
11/28/13,990.9223244,25.91193374
11/29/13,1059.822155,15.50199387
11/30/13,1138.0916,9.096236146
12/1/13,1017.718034,43.21936855
12/2/13,1012.853277,22.11700022
12/3/13,1048.590158,9.470679487
12/4/13,1095.009893,11.02636347
12/5/13,1041.218266,41.30243422
12/6/13,946.2236759,37.60789561
12/7/13,725.1256567,55.49160791
12/8/13,730.1898605,19.15277734
12/9/13,864.4482603,19.83997128
12/10/13,938.5573153,16.11838063
12/11/13,908.293981,23.16171076
12/12/13,865.4436296,10.43579099
12/13/13,882.8708907,10.69294068
12/14/13,862.5131167,6.188793362
12/15/13,840.8398493,9.229183511
12/16/13,785.634758,43.78756821
12/17/13,686.7055276,30.07269627
12/18/13,562.1268388,95.65260177
12/19/13,615.1849651,39.56353506
12/20/13,671.6217115,28.96728474
12/21/13,607.0879491,13.97685161
12/22/13,626.0350188,13.25824005
12/23/13,635.6203895,10.41348503
12/24/13,650.6487289,10.29429126
12/25/13,658.7596011,5.898058201
12/26/13,716.2612824,19.64165267
12/27/13,727.6061383,11.3559098
12/28/13,720.7086568,9.878369633
12/29/13,715.5555035,7.174298426
12/30/13,733.6984065,5.366048094
12/31/13,728.7916473,6.588452854
1/1/14,745.2910711,7.301604674
1/2/14,757.6098136,11.28573379
1/3/14,796.7775706,11.04031414
1/4/14,811.2778923,8.453956114
1/5/14,867.7788346,18.10221774
1/6/14,938.2032363,18.37253825
1/7/14,885.6403289,24.9002348
1/8/14,814.8248584,18.63722275
1/9/14,821.589743,18.57727181
1/10/14,824.6110679,9.798749443
1/11/14,878.6921142,12.44669484
1/12/14,863.6854864,9.720235629
1/13/14,818.1749442,14.39880416
1/14/14,823.1073625,7.331984864
1/15/14,835.1453877,9.909349351
1/16/14,833.1956109,6.604060823
1/17/14,800.4992238,12.89746762
1/18/14,807.7980898,4.829966128
1/19/14,816.3199908,7.744257631
1/20/14,832.0121176,5.610432129
1/21/14,822.2626336,5.854656008
1/22/14,816.803,7.353180597
1/23/14,813.9782363,6.521172392
1/24/14,788.4394139,11.70267251
1/25/14,797.0632407,8.346657731
1/26/14,814.1532237,9.120429757
1/27/14,798.1877797,21.35104799
1/28/14,778.6119065,14.86855797
1/29/14,794.3633,5.870434635
1/30/14,791.8165321,10.392358
1/31/14,801.970746,7.297601564
2/1/14,812.473837,7.042499293
2/2/14,818.0829855,4.210415766
2/3/14,809.3061983,4.74671179
2/4/14,804.8527238,7.155516649
2/5/14,801.6997009,8.454139916
2/6/14,779.8835649,15.76534866
2/7/14,721.0253465,46.93228985
2/8/14,705.3470789,10.98544781
2/9/14,694.4893546,12.00154001
2/10/14,671.5917329,53.90887993
2/11/14,688.3981047,29.54457032
2/12/14,661.6905763,13.14558242
2/13/14,641.9210172,22.02332834
2/14/14,630.7046274,48.5295567
2/15/14,652.1637696,16.27166152
2/16/14,635.8018253,22.83526896
2/17/14,634.0018195,14.96424009
2/18/14,631.0566667,11.21235067
2/19/14,626.7903234,9.227594009
2/20/14,598.9518865,25.76764812
2/21/14,567.8049676,21.3503512
2/22/14,583.5822106,14.53061979
